player,message,label,type
cliquex#cliqx,"""bobo""",negative,text
cliquex#cliqx,"""tanga mo""",negative,text
cliquex#cliqx,"""mamatay ka na""",negative,text
PowerLesS#1430,gg easy,positive,text
PowerLesS#1430,nc1,positive,text
PowerLesS#1430,nt,positive,text
Spadeee #Moty,nt,positive,text
Spadeee #Moty,mb,positive,text
AngelieRose#JAZE,bobo,negative,text
AngelieRose#JAZE,putanginamo,negative,text
Dos #akosi,s2pid,negative,text
Dos #akosi,basta babae,negative,text
Dos #akosi,bobo talaga,negative,text
Dos #akosi,sana mamatay ka na literal,negative,text
Dos #akosi,mamatay sana magulang mo,negative,text
Rie Lennox #Ysa,noob,negative,text
Rie Lennox #Ysa,trash,negative,text
Rie Lennox #Ysa,ez,positive,text
Cityhunter #2011,Bobo,negative,text
SS Tacenda #meer,Mostly info,neutral,text
SS Tacenda #meer,gg,positive,text
SS Tacenda #meer,ez,positive,text
BDSM Chen#CHEN,"They're mainly sexist or some sentences asking us if we're in the same elo as them. 

Such as
""U guys are stupid. Are u even *particular rank*""",negative,text
TS Monsterific #6969,Why are you palying this game if your this bad,negative,text
TS Monsterific #6969,stop playing the game you trash,negative,text
TS Monsterific #6969,you waste of space,negative,text
TS Monsterific #6969,your feeding so much that you may solve world hunger,negative,text
TS Monsterific #6969,you piece of trash,negative,text
b00tyhub #666,bobo,negative,text
Panda#Pondo,Stupid,negative,text
Panda#Pondo,noob,negative,text
Panda#Pondo,fuck you.,negative,text
juice#1015,wtf,negative,text
juice#1015,noob,negative,text
juice#1015,stupid,negative,text
juice#1015,tanga,negative,text
juice#1015,tangina mo,negative,text
0,anything homophobic,negative,text
0,different languages swear words,negative,text
Shiroyasha #cute,Bobo,negative,text
Shiroyasha #cute,tanga,negative,text
Shiroyasha #cute,p*tangin*mo,negative,text
Marius#9310,noob,negative,text
Marius#9310,brain dead,negative,text
Marius#9310,stupid,negative,text
Marius#9310,dogshit,negative,text
Marius#9310,boosted,negative,text
Marius#9310,account buyer.,negative,text
Ryiou #7777,[Agent name] ?,negative,text
Ryiou #7777,odin gay,negative,text
Ryiou #7777,noob,negative,text
Ryiou #7777,ez,positive,text
Ryiou #7777,weak,negative,text
Enprends #Toys,Noob,negative,text
Sen Otenz#666,Cursed word,negative,text
Sen Otenz#666,noobs,negative,text
Sen Otenz#666,gg ez,negative,text
Szakki#szaki,Why play valorant,negative,text
Szakki#szaki,Noob stop playing,negative,text
Szakki#szaki,do not play valorant if you are new:<,negative,text
zdraugnaV #Ja9,Quit valorant,negative,text
zdraugnaV #Ja9,stupid,negative,text
zdraugnaV #Ja9,noob,negative,text
zdraugnaV #Ja9,monkey,negative,text
zdraugnaV #Ja9,kys,negative,text
zdraugnaV #Ja9,bobo,negative,text
zdraugnaV #Ja9,alt + f4,negative,text
SCE Tatsugotchi#cutie,"""Tangina mo",negative,text
SCE Tatsugotchi#cutie,""" ""Bobo",negative,text
SCE Tatsugotchi#cutie,""" ""Tanga ka",negative,text
SCE Tatsugotchi#cutie,""" ""Wala kang kwenta""",negative,text
master shifu#ken,bobo,negative,text
Vaaaaaaaaaaaann#2087,Stupid player,negative,text
Essseine#9769,Bobo,negative,text
Essseine#9769,Mag quit ka nalang,negative,text
Essseine#9769,Basta babae alam na,negative,text
XH Ninzer #Gremo,Bobo,negative,text
XH Ninzer #Gremo,tanga,negative,text
XH Ninzer #Gremo,mama mo patay,negative,text
XH Ninzer #Gremo,Pak u,negative,text
XH Ninzer #Gremo,ulol,negative,text
HY Cue#0208,noob,negative,text
HY Cue#0208,fuck you noob,negative,text
HY Cue#0208,you suck,negative,text
HY Cue#0208,putanginamo,negative,text
HY Cue#0208,bobo mo,negative,text
meh#boooop,putanginamo,negative,text
Nvrm #2542,nt,positive,text
Nvrm #2542,mb,positive,text
Nvrm #2542,nc,positive,text
Nvrm #2542,stup1d,negative,text
Nvrm #2542,fuvuck u,negative,text
Nvrm #2542,no0ob,negative,text
z0m #0911,nt,positive,text
Johnny Saints#2001,bobo,positive,text
Johnny Saints#2001,tanga,positive,text
Spear#PH1,Stupid,positive,text
Gustavo #KDK,Ez,positive,text
Gustavo #KDK,Bobo mo *agent*,negative,text
Gustavo #KDK,Diff,negative,text
Iwantyoutobemine#yesim,Stupid,negative,text
Iwantyoutobemine#yesim,bobo,negative,text
Iwantyoutobemine#yesim,tanga,negative,text
metach#CXQG,putang ina mo,negative,text
metach#CXQG,bobo,negative,text
metach#CXQG,nt,positive,text
metach#CXQG,-(number) (agent) /damage dealt,neutral,text
metach#CXQG,location of enemy,neutral,text
metach#CXQG,gg,positive,text
metach#CXQG,ns,positive,text
ZeroX #0611,bobo,negative,text
Toper Bagsik #8464,Toxic Behavior,,text
Toper Bagsik #8464,Very Boastful plays,,text
DVS Mark #uWu,Hello guys have a good day,positive,text
바나나 토마토 #0eX,bobo,negative,text
바나나 토마토 #0eX,potang ina,negative,text
pototo#ugh,noob,negative,text
pototo#ugh,bobo,negative,text
pototo#ugh,gago,negative,text
pototo#ugh,weak shit,negative,text
pototo#ugh,tngina nyo wag na kayo maglaro,negative,text
pototo#ugh,ez,positive,text
Bjorn Ironside #nice,nub,negative,text
Bjorn Ironside #nice,bobo,negative,text
Bjorn Ironside #nice,tanga,negative,text
Bjorn Ironside #nice,tanginamo,negative,text
Eris#akuma,Yuck babae,negative,text
Eris#akuma,GGS (pag ako na lang natitirang buhay),negative,text
Eris#akuma,bobo mo naman,negative,text
Eris#akuma,typical babae gaming (kasi pinick ko si Sage),negative,text
Eris#akuma,madaming mga sexual harassment rin like - suck my duck,negative,text
Eris#akuma,patikim,negative,text
Eris#akuma,malaki ba dede mo,negative,text
Radish#rrrr,Bobo,negative,text
Radish#rrrr,noob,negative,text
Radish#rrrr,ez,positive,text
Radish#rrrr,get good,positive,text
Radish#rrrr,rekt,negative,text
rein #yara,bobo,negative,text
rein #yara,tanga,negative,text
rein #yara,tanginamo,negative,text
rein #yara,gago,negative,text
rein #yara,fuck you,negative,text
rein #yara,pakyu,negative,text
rein #yara,nigga,negative,text
rein #yara,puta,negative,text
rein #yara,mahina,negative,text
rein #yara,ez,positive,text
rein #yara,gg,positive,text
Yanteezy#7155,Nt,positive,text
Pochita#LAB,Gg,positive,text
Pochita#LAB,nt,positive,text
Pochita#LAB,noob,negative,text
Pochita#LAB,nc,positive,text
Pochita#LAB,glhf,positive,text
XH NCKS#cute,Bobo ka,negative,text
XH NCKS#cute,mama mo mahina,negative,text
0,"""babae ka ba?""",negative,text
0,"""ilang taon kana?""",negative,text
0,"""bobo mo""",negative,text
RBS Mond #2486,i should play solo,neutral,text
Debawerr#1110,Good game,positive,text
Debawerr#1110,good luck have fun,positive,text
Debawerr#1110,nice try,positive,text
Boozy#182,Noob,negative,text
Boozy#182,Idiot,negative,text
Boozy#182,Tanga,negative,text
Boozy#182,Bobo,negative,text
Boozy#182,Stupid,negative,text
PKP SidesteP#TABA,taoxicity,negative,text
PKP SidesteP#TABA,trashtalk,negative,text
スター#0714,Mb (my bad),positive,text
スター#0714,nt (nice try),positive,text
スター#0714,nc (nice),positive,text
スター#0714,gg (good game),positive,text
ilovesummer#ily,stop playing the game. dumbass. what the fuck are you doing? why are you botfragging?,negative,text
Migs#4Youu,Bano,negative,text
Migs#4Youu,Silver?,neutral,text
Migs#4Youu,Bisakol,negative,text
Donut #Sunfl,Bisakol(from Tagalog players as if being bisaya is a downgrade),negative,text
Donut #Sunfl,bobo,negative,text
Donut #Sunfl,go kill yourself,negative,text
Donut #Sunfl,stupid,negative,text
Donut #Sunfl,idiot,negative,text
RippleEffect#0305,bobo,negative,text
RippleEffect#0305,noob,negative,text
RippleEffect#0305,wag ka na maglaro,negative,text
sushimi #maki,bobo,negative,text
sushimi #maki,boosted,negative,text
sushimi #maki,tanga,negative,text
sushimi #maki,?,negative,text
xzSenju,Bobo,negative,text
xzSenju,quit kana tanga,negative,text
xzSenju,valo pa bobo,negative,text
xzSenju,tanga,negative,text
xzSenju,bulok,negative,text
XH Ellie #sean,what are you doing?!,neutral,text
HS Akane不 #HonoS,nubs,negative,text
HS Akane不 #HonoS,ez,positive,text
HS Akane不 #HonoS,to ez,positive,text
HS Akane不 #HonoS,fucking idiots,negative,text
HS Akane不 #HonoS,"Mostly in filipino are:""mga bobo kampe",negative,text
HS Akane不 #HonoS,wag na kayo mag laro,negative,text
HS Akane不 #HonoS,"sayang kayo sa oras mga bobo""",negative,text
Diko po sure pwede po ba pag nanalo nalang ako HAHAHA send ko po sainyo 🥹,Uninstall,negative,text
Diko po sure pwede po ba pag nanalo nalang ako HAHAHA send ko po sainyo 🥹,noob,negative,text
Diko po sure pwede po ba pag nanalo nalang ako HAHAHA send ko po sainyo 🥹,bobo,negative,text
uzi#08880,I don't remember encountering any toxic players who type recently.,,text
Jayzy #ashi,noob,negative,text
Jeffers0n#2004,When you are not playing good and having a bad day,neutral,text
Jeffers0n#2004,they say (bobo ka,negative,text
Jeffers0n#2004,boosted,negative,text
Jeffers0n#2004,noob (agent),negative,text
Jeffers0n#2004,tangina mo pakamatay ka na,negative,text
Jeffers0n#2004,dapat mga lalaki lang naglalaro neto bawal babae) the last part is where I triggered the most because I commonly played with my girl friends and it just sucks that they are discriminating's the gender by just playing bad.,negative,text
0lea #So1e,Bobo,negative,text
0lea #So1e,Tanga,negative,text
0lea #So1e,Botfrag,negative,text
WIR Gyozaaa#3025,putang ina ang bobo mo,negative,text
WIR Gyozaaa#3025,wag kana mag laro,negative,text
WIR Gyozaaa#3025,EZ.,positive,text
Wag ka iiyak,bruh,negative,text
Wag ka iiyak,Noobie,negative,text
Styx #4196,pabuhat sa kaduo amp,negative,text
Styx #4196,wag ka na maglaro,negative,text
Astrox #tofu,"""stupid""",negative,text
Astrox #tofu,"""bobo""",negative,text
Astrox #tofu,"""tanga""",negative,text
ray4c#1103,noob,negative,text
ray4c#1103,weak,negative,text
ray4c#1103,dogshit,negative,text
ray4c#1103,braindead,negative,text
Akira#jig,"comms and trashtalks like ""stupid",negative,text
Akira#jig,stop playing valorant,negative,text
Maku#8706,?,negative,text
Maku#8706,bb,negative,text
Maku#8706,tnga,negative,text
Kuys #ayban,Nt,positive,text
Kuys #ayban,mb,positive,text
Kuys #ayban,n1,positive,text
Kuys #ayban,bobo,negative,text
Kuys #ayban,tanga,negative,text
Kuys #ayban,idiot,negative,text
Kuys #ayban,fuck,negative,text
Kuys #ayban,lets go etc,positive,text
Vile#krim,Idiot,negative,text
Vile#krim,tanginamo,negative,text
Vile#krim,nt,positive,text
TWICE Dahyun#MDAA,nc,positive,text
TWICE Dahyun#MDAA,nc1,positive,text
TWICE Dahyun#MDAA,nt,positive,text
TWICE Dahyun#MDAA,gg/s,positive,text
TWICE Dahyun#MDAA,ggwp,positive,text
TWICE Dahyun#MDAA,nub,negative,text
TWICE Dahyun#MDAA,noobs,negative,text
TWICE Dahyun#MDAA,(agent) diff,positive,text
TWICE Dahyun#MDAA,WTF ARE U DOING (agent),neutral,text
TWICE Dahyun#MDAA,wall there/here sage,neutral,text
TWICE Dahyun#MDAA,bro entry.,neutral,text
madeemoicelle #M4CE,noob,negative,text
madeemoicelle #M4CE,bobo,negative,text
madeemoicelle #M4CE,magdress up ka nalang tanga,negative,text
madeemoicelle #M4CE,dapat sayo di nagvavalorant,negative,text
BlitzGaming#Bolt,“Shut up” “get good noob”,negative,text
Kenma#mau,Comms,neutral,text
Kenma#mau,Nice try,positive,text
Kenma#mau,GGs,positive,text
Kenma#mau,Trashtalks,negative,text
Kenma#mau,and even Appreciations,positive,text
Aendi #1108,bobo,negative,text
Aendi #1108,noob,negative,text
Aendi #1108,delete na kayo valo nyo,negative,text
mau#1229,bobo,negative,text
mau#1229,tanga mo naman,negative,text
Aspect#Sky,Noob,negative,text
Aspect#Sky,Bobo,negative,text
Aspect#Sky,Tanga,negative,text
Aspect#Sky,Putangina mo,negative,text
Aspect#Sky,wala kang kwenta,negative,text
PD Jblazeer#lui,bobo,negative,text
PD Jblazeer#lui,uninstall valo,negative,text
PD Jblazeer#lui,tanga,negative,text
PD Jblazeer#lui,whiff god,negative,text
Izumi#maya,Stupid,negative,text
cogie#rei,dum fukk,negative,text
cogie#rei,idjot,negative,text
cogie#rei,bb,negative,text
yoGABaGABa #6784,bobo,negative,text
yoGABaGABa #6784,noob,negative,text
yoGABaGABa #6784,putangina mo,negative,text
Zaelleeeeeee#0143,noob,negative,text
Zaelleeeeeee#0143,stupid,negative,text
Zaelleeeeeee#0143,fuck,negative,text
shobe#hykw,mb,positive,text
shobe#hykw,nt,positive,text
shobe#hykw,sorry,positive,text
shobe#hykw,wtf r u doing (agent name),negative,text
shobe#hykw,ggez,positive,text
shobe#hykw,nice,positive,text
shobe#hykw,nc,positive,text
sileighty#240sx,bobo mo tumutok,negative,text
sileighty#240sx,di marunong mag computer,negative,text
sileighty#240sx,wala ka bang mata,negative,text
Daniel Pamilya #4694,gg,positive,text
Daniel Pamilya #4694,nt,positive,text
Daniel Pamilya #4694,nc,positive,text
Daniel Pamilya #4694,pa drop,neutral,text
JJW Seahorse #eruys,nigga,negative,text
JJW Seahorse #eruys,idiot,negative,text
JJW Seahorse #eruys,bobo,negative,text
JJW Seahorse #eruys,tanga,negative,text
JJW Seahorse #eruys,inutil,negative,text
H3CCO2CH2CH3 #ester,no talent,negative,text
H3CCO2CH2CH3 #ester,weak,negative,text
H3CCO2CH2CH3 #ester,*Character Name* diff,negative,text
H3CCO2CH2CH3 #ester,Fuck,negative,text
H3CCO2CH2CH3 #ester,kontol,negative,text
H3CCO2CH2CH3 #ester,fuck you stupid ass shit motherfucker,negative,text
H3CCO2CH2CH3 #ester,your mom/family,neutral,text
H3CCO2CH2CH3 #ester,dont ever play again,negative,text
H3CCO2CH2CH3 #ester,uninstall valorant,negative,text
Vanitas#Enzo,Kill yourself,negative,text
Vanitas#Enzo,Die,negative,text
Vanitas#Enzo,Fuck you,negative,text
Vanitas#Enzo,Get good,negative,text
Lwyslo#SMN,cao ni ma,negative,text
Lwyslo#SMN,fuck you,negative,text
Lwyslo#SMN,your mom,negative,text
Lwyslo#SMN,stupid bitch,negative,text
Lwyslo#SMN,dumb fuck,negative,text
potato#uror,"fk *agent that he/she uses*
BOBO",negative,text
jumpingboa#KWON,b0b0,negative,text
jumpingboa#KWON,t4ng4,negative,text
60Hz #MJVST,noobs,negative,text
60Hz #MJVST,trash,negative,text
60Hz #MJVST,bad words,negative,text
60Hz #MJVST,bobo.,negative,text
Samyang#JULS,idiot,negative,text
Samyang#JULS,b0b0,negative,text
Samyang#JULS,tngina,negative,text
Samyang#JULS,tnga naman,negative,text
Samyang#JULS,pareport bobo kase,negative,text
Euwannnn#0523,Stupid,negative,text
Euwannnn#0523,quit valo,negative,text
Euwannnn#0523,some racial slurs and some stereotypes on women need to be in the kitchen and not playing games,negative,text
FY scorpio#Engr,Noob,negative,text
FY scorpio#Engr,botfrag duelist,negative,text
FY scorpio#Engr,and some mean words when I play in hk server,,text
r0han #wews,bobo,negative,text
r0han #wews,kontol,negative,text
r0han #wews,mga mura,negative,text
jennie kim #0124,Delete/Quit the game,negative,text
jennie kim #0124,Nigger Indians,negative,text
jennie kim #0124,Poor Pinoys,negative,text
jennie kim #0124,Stupid,negative,text
jennie kim #0124,Idiot,negative,text
AE havenshogun#LYNX,Noob,negative,text
AE havenshogun#LYNX,bobo,negative,text
AE havenshogun#LYNX,tanga,negative,text
NattyTashy #chrry,Tanginamong bobo,negative,text
NattyTashy #chrry,Wag iyak bata,negative,text
NattyTashy #chrry,Tanga,negative,text
NattyTashy #chrry,Ulol,negative,text
NattyTashy #chrry,Ang babano talaga ng mga babae,negative,text
NattyTashy #chrry,Pabigat kang botfrag,negative,text
NattyTashy #chrry,not using your brain,negative,text
NattyTashy #chrry,0 IQ,negative,text
A3SPA KyZ3N#00001,Putang ina mo,negative,text
A3SPA KyZ3N#00001,Bobo mo,negative,text
A3SPA KyZ3N#00001,ez,positive,text
A3SPA KyZ3N#00001,fuck u,negative,text
A3SPA KyZ3N#00001,go die,negative,text
A3SPA KyZ3N#00001,kill yourself,negative,text
A3SPA KyZ3N#00001,you are dogshit,negative,text
A3SPA KyZ3N#00001,you are fat,negative,text
A3SPA KyZ3N#00001,bitch,negative,text
A3SPA KyZ3N#00001,tanga,negative,text
A3SPA KyZ3N#00001,?,negative,text
A3SPA KyZ3N#00001,nigga,negative,text
Giyu#SLYR,Noob,negative,text
Giyu#SLYR,GGWP,positive,text
Giyu#SLYR,EZ,positive,text
Giyu#SLYR,clutch or gay,negative,text
OnlyJudgCanGodMe #BLSSD,ez,positive,text
OnlyJudgCanGodMe #BLSSD,noob,negative,text
OnlyJudgCanGodMe #BLSSD,racist words,negative,text
xNightfallx,bobo,negative,text
xNightfallx,bodo,negative,text
xNightfallx,anjing,negative,text
xNightfallx,stupid,negative,text
SpicyNugget#mcln,bobo mo,negative,text
SpicyNugget#mcln,babae ka kasi,negative,text
SpicyNugget#mcln,bano,negative,text
SpicyNugget#mcln,tanga,negative,text
Rin#Luts,stfu,negative,text
Rin#Luts,don't tell me what to do,negative,text
Rin#Luts,KYS,negative,text
Rin#Luts,Fck you,negative,text
An Dhen#1427,'hold the spike!',neutral,text
An Dhen#1427,'gg',positive,text
An Dhen#1427,and 'nt',positive,text
Senx Migy#Loveu,N word,negative,text
Senx Migy#Loveu,bobo,negative,text
Senx Migy#Loveu,and so many homophobics,negative,text
charmander #1107,noob; obob; bobo,negative,text
#Tesla,noob,negative,text
#Tesla,tanga,negative,text
#Tesla,gago,negative,text
#Tesla,STFU and lasty cheater (if magaling ka or naka one tap),negative,text
Pulutang Ene #cesca,Bobo,negative,text
Pulutang Ene #cesca,chingchong,negative,text
Pulutang Ene #cesca,call outs,negative,text
Pulutang Ene #cesca,covid bringer,negative,text
o7 naevis #nvstr,bobo,negative,text
o7 naevis #nvstr,stupid,negative,text
o7 naevis #nvstr,boosted,negative,text
o7 naevis #nvstr,gay/bakla (used in a derogatory way),negative,text
celsius#urs,nt,positive,text
celsius#urs,wp,positive,text
celsius#urs,yay,positive,text
celsius#urs,sheesh,positive,text
celsius#urs,thank you!,positive,text
Kyiv#BTFK,bobo,negative,text
Kyiv#BTFK,tanga,negative,text
Kyiv#BTFK,tas mangdadamay ng pamilya lmao.,negative,text
